p,method,coverage,coverage_error,mcse,gamma_mean,N,err_sqrt,err_linear
0.8,cornish_fisher,0.922125,0.027874999999999983,0.002118526675177233,0.4443471059143708,840,0.8078942536000607,23.414999999999985
0.8,calibrated,0.9545625,0.004562500000000025,0.001646453263718523,0.4443471059143708,840,0.13223381280897933,3.832500000000021
0.9,gaussian,0.906375,0.043624999999999914,0.0023029784977149697,0.6604435361844279,840,1.264372621105026,36.644999999999925
0.9,cornish_fisher,0.871125,0.07887499999999992,0.0026488940425085897,0.6604435361844279,840,2.2860146817113813,66.25499999999992
0.9,calibrated,0.942375,0.007624999999999993,0.001842287290554191,0.6604435361844279,840,0.22099349537938873,6.404999999999994
0.5,gaussian,0.9530625,0.003062500000000079,0.0016720939547045116,0.021703163271337388,870,0.09033077237298716,2.664375000000069
0.5,cornish_fisher,0.952,0.0020000000000000018,0.0016899704139422093,0.021703163271337388,870,0.058991524815010556,1.7400000000000015
0.5,calibrated,0.951,0.0010000000000000009,0.0017065865052788864,0.021703163271337388,870,0.029495762407505278,0.8700000000000008
0.8,gaussian,0.940125,0.009874999999999967,0.001875666287866128,0.32949292870813224,870,0.2912706537741134,8.591249999999972
0.8,cornish_fisher,0.9295,0.020499999999999963,0.0020237611951512465,0.32949292870813224,870,0.6046631293538566,17.83499999999997
0.8,calibrated,0.951125,0.0011250000000000426,0.0017045203572962984,0.32949292870813224,870,0.033182732708444664,0.9787500000000371
0.9,gaussian,0.9103125,0.03968749999999999,0.0022589219268235846,0.7194908534105287,870,1.1706130705478641,34.52812499999999
0.9,cornish_fisher,0.870875,0.079125,0.002651081552581418,0.7194908534105287,870,2.333852200493853,68.83875
0.9,calibrated,0.95425,0.004250000000000087,0.0016518349172208455,0.7194908534105287,870,0.1253569902318999,3.6975000000000757
0.5,gaussian,0.952375,0.002375000000000016,0.0016836875336408183,0.03200192794449365,900,0.07125000000000048,2.1375000000000144
0.5,cornish_fisher,0.9511875,0.001187500000000008,0.0017034861285711656,0.03200192794449365,900,0.03562500000000024,1.0687500000000072
0.5,calibrated,0.95375,0.003750000000000031,0.0016604016362765969,0.03200192794449365,900,0.11250000000000093,3.375000000000028
0.8,gaussian,0.9371875,0.012812500000000004,0.0019181222889154846,0.44092431924411546,900,0.38437500000000013,11.531250000000004
0.8,cornish_fisher,0.921,0.028999999999999915,0.0021324721569108466,0.44092431924411546,900,0.8699999999999974,26.099999999999923
0.8,calibrated,0.9488125,0.001187500000000008,0.0017422567951465644,0.44092431924411546,900,0.03562500000000024,1.0687500000000072
0.9,gaussian,0.915625,0.03437499999999993,0.0021973828093751666,0.7050664669828022,900,1.031249999999998,30.93749999999994
0.9,cornish_fisher,0.879375,0.07062499999999994,0.0025748132137958083,0.7050664669828022,900,2.118749999999998,63.56249999999994
0.9,calibrated,0.955,0.0050000000000000044,0.0016388830037559125,0.7050664669828022,900,0.15000000000000013,4.5000000000000036
0.5,gaussian,0.951375,0.001375000000000015,0.0017003788066009002,0.015515005701627657,930,0.04193186437543695,1.278750000000014
0.5,cornish_fisher,0.9510625,0.0010625000000000773,0.001705553815732407,0.015515005701627657,930,0.032401895199203286,0.9881250000000719
0.5,calibrated,0.9528125,0.0028124999999999956,0.0016763211178752052,0.015515005701627657,930,0.08576972258611996,2.615624999999996
0.8,gaussian,0.937375,0.012624999999999997,0.0019154488601728582,0.3390281319863701,930,0.3850107547199168,11.741249999999997
0.8,cornish_fisher,0.9224375,0.027562499999999934,0.002114629970493508,0.3390281319863701,930,0.8405432813439749,25.63312499999994
0.8,calibrated,0.9505625,0.0005625000000000213,0.0017137939198192344,0.3390281319863701,930,0.01715394451722467,0.5231250000000198
0.9,gaussian,0.911875,0.038124999999999964,0.002241079321094526,0.694525892606374,930,1.162656239500738,35.45624999999997
0.9,cornish_fisher,0.8776875,0.0723125,0.0025902720941021577,0.694525892606374,930,2.20523486738091,67.250625
0.9,calibrated,0.9464375,0.003562499999999913,0.0017799852280593153,0.694525892606374,930,0.1086416486090828,3.313124999999919
0.5,gaussian,0.9543125,0.004312500000000052,0.0016507602858938587,0.06403258664984342,960,0.13361792544415751,4.14000000000005
0.5,cornish_fisher,0.953625,0.0036249999999999893,0.0016625349502905203,0.06403258664984342,960,0.11231651704001476,3.4799999999999898
0.5,calibrated,0.953875,0.003875000000000073,0.0016582649889078339,0.06403258664984342,960,0.12006248373243218,3.72000000000007
0.8,gaussian,0.937875,0.012124999999999941,0.0019082957772414367,0.3621075773404841,960,0.37567938458211764,11.639999999999944
0.8,cornish_fisher,0.9246875,0.02531249999999996,0.0020862725035297705,0.3621075773404841,960,0.7842791276070007,24.29999999999996
0.8,calibrated,0.9450625,0.004937499999999928,0.0018013774433358971,0.3621075773404841,960,0.15298284217519073,4.739999999999931
0.9,gaussian,0.9168125,0.033187499999999925,0.002183279354602698,0.6178287712153436,960,1.0282770784180668,31.85999999999993
0.9,cornish_fisher,0.8868125,0.06318749999999995,0.002504696711227604,0.6178287712153436,960,1.957793081507848,60.659999999999954
0.9,calibrated,0.945375,0.00462499999999999,0.001796543719461762,0.6178287712153436,960,0.14330038380967414,4.439999999999991
