p,method,coverage,coverage_error,mcse,gamma_mean,N,err_sqrt,err_linear
0.8,calibrated,0.953,0.0030000000000000027,0.0016731519656026474,0.3917183136787904,840,0.0869482604771367,2.5200000000000022
0.9,gaussian,0.9113125,0.038687499999999986,0.0022475267982794726,0.7205992879724324,840,1.1212702757364073,32.49749999999999
0.9,cornish_fisher,0.8739375,0.07606249999999992,0.002624056331495072,0.7205992879724324,840,2.204500687514066,63.892499999999934
0.9,calibrated,0.9494375,0.0005624999999999103,0.0017321578593215378,0.7205992879724324,840,0.01630279883946052,0.47249999999992465
0.5,gaussian,0.95175,0.0017500000000000293,0.0016941431739230309,0.007749331180237337,870,0.05161758421313505,1.5225000000000255
0.5,cornish_fisher,0.950875,0.0008750000000000702,0.001708649583278414,0.007749331180237337,870,0.025808792106569164,0.761250000000061
0.5,calibrated,0.94925,0.0007499999999999174,0.0017351951889484935,0.007749331180237337,870,0.022121821805626503,0.6524999999999281
0.8,gaussian,0.935375,0.014624999999999999,0.0019437175941832451,0.4360957962272073,870,0.43137552520976424,12.723749999999999
0.8,cornish_fisher,0.9174375,0.03256249999999994,0.0021758034951735354,0.4360957962272073,870,0.9604557633943879,28.329374999999946
0.8,calibrated,0.950625,0.0006250000000000977,0.0017127665736864136,0.4360957962272073,870,0.018434851504693664,0.543750000000085
0.9,gaussian,0.914,0.03599999999999992,0.0022164724225669937,0.6474783185919774,870,1.0618474466701866,31.319999999999933
0.9,cornish_fisher,0.8795,0.07050000000000001,0.002573661666769741,0.6474783185919774,870,2.07945124972912,61.33500000000001
0.9,calibrated,0.953625,0.0036249999999999893,0.0016625349502905203,0.6474783185919774,870,0.10692213872720621,3.1537499999999907
0.5,gaussian,0.9524375,0.0024375000000000924,0.0016826375982692686,0.04442696388159606,900,0.07312500000000277,2.193750000000083
0.5,cornish_fisher,0.952,0.0020000000000000018,0.0016899704139422093,0.04442696388159606,900,0.06000000000000005,1.8000000000000016
0.5,calibrated,0.9533125,0.0033125000000000515,0.0016678537357887155,0.04442696388159606,900,0.09937500000000155,2.9812500000000464
0.8,gaussian,0.9361875,0.013812500000000005,0.0019322989035691083,0.4296389300743474,900,0.41437500000000016,12.431250000000006
0.8,cornish_fisher,0.9204375,0.029562499999999936,0.002139396944727503,0.4296389300743474,900,0.8868749999999981,26.606249999999942
0.8,calibrated,0.946375,0.0036249999999999893,0.0017809646152963012,0.4296389300743474,900,0.10874999999999968,3.2624999999999904
0.9,gaussian,0.91575,0.03425,0.002195904390849019,0.7414882135211415,900,1.0275,30.825000000000003
0.9,cornish_fisher,0.8745625,0.07543749999999994,0.0026184792054949326,0.7414882135211415,900,2.263124999999998,67.89374999999994
0.9,calibrated,0.950125,0.00012500000000004174,0.0017209641987669297,0.7414882135211415,900,0.0037500000000012523,0.11250000000003757
0.5,gaussian,0.951625,0.0016250000000000986,0.001696224840915112,-0.032078584028195384,930,0.04955583971642795,1.5112500000000917
0.5,cornish_fisher,0.95125,0.0012500000000000844,0.001702451128153169,-0.032078584028195384,930,0.03811987670494484,1.1625000000000785
0.5,calibrated,0.949875,0.00012499999999993072,0.0017250450062063593,-0.032078584028195384,930,0.003811987670492114,0.11624999999993557
0.8,gaussian,0.9350625,0.014937499999999937,0.0019480859371083642,0.38295884057816676,930,0.45553252662405813,13.891874999999942
0.8,cornish_fisher,0.9235,0.026499999999999968,0.002101305397842018,0.38295884057816676,930,0.808141386144775,24.64499999999997
0.8,calibrated,0.9506875,0.0006875000000000631,0.001711738468336905,0.38295884057816676,930,0.02096593218772017,0.6393750000000586
0.9,gaussian,0.909375,0.04062499999999991,0.0022695278883365804,0.645638090909604,930,1.238895992910621,37.781249999999915
0.9,cornish_fisher,0.8754375,0.07456249999999998,0.0026106355020587184,0.645638090909604,930,2.2738506454498055,69.34312499999997
0.9,calibrated,0.9511875,0.001187500000000008,0.0017034861285711656,0.645638090909604,930,0.036213882869695395,1.1043750000000074
0.5,gaussian,0.9525625,0.002562500000000023,0.0016805353238207687,0.018632799410775572,960,0.07939615859725277,2.460000000000022
0.5,cornish_fisher,0.9529375,0.0029375000000000373,0.0016742091620700727,0.018632799410775572,960,0.09101510863587546,2.820000000000036
0.5,calibrated,0.948625,0.001374999999999904,0.0017452723529402215,0.018632799410775572,960,0.04260281680827861,1.319999999999908
0.8,gaussian,0.9353125,0.014687499999999964,0.0019445922989111048,0.3732882100868452,960,0.4550755431793704,14.099999999999966
0.8,cornish_fisher,0.9229375,0.02706249999999999,0.002108374241770037,0.3732882100868452,960,0.8385008944539054,25.97999999999999
0.8,calibrated,0.9501875,0.0001875000000000071,0.0017199421291817865,0.3732882100868452,960,0.005809475019311346,0.18000000000000682
0.9,gaussian,0.9098125,0.04018749999999993,0.0022645876396674017,0.5907439898795549,960,1.2451641458056824,38.579999999999934
0.9,cornish_fisher,0.87975,0.07024999999999992,0.002571355886249509,0.5907439898795549,960,2.176616640568566,67.43999999999993
0.9,calibrated,0.947875,0.0021249999999999325,0.0017572703330556454,0.5907439898795549,960,0.065840716885524,2.039999999999935
